id,reasoning,label
145,장경태 의원과 조진웅 씨를 비판하며 추미애 아들 병역법 위반을 언급하고 찢과 더불당이라는 멸칭을 사용하여 이재명 대표와 더불어민주당을 비난하고 있습니다 진보 진영이 조진웅 씨를 악재 덮는 소모품으로 사용한다고 비판하는 등 진보 진영에 대한 전반적인 비판을 담고 있습니다,Conservative
146,김현지 씨의 국정농단 의혹에 대해 특검을 요구하고 국힘에서 그랬다면 민주당에서 물어뜯었을거다라며 진보 진영의 이중잣대를 비판하고 있습니다 현지누나 몇명 꽂아줬어라는 표현은 비리 의혹을 제기하며 진보 진영을 비판하는 보수적 성향을 나타냅니다,Conservative
147,이재명 대표를 도둑놈이라고 칭하며 탄핵을 요구하고 통일교 관련 의혹에 대해 재명이가 찔린데가있으니 한발앞서치고나오는것이라고 비판하는 등 이재명 대표에 대한 강한 부정적 시각을 드러냅니다,Conservative
148,조진웅 씨의 과거 전력을 옹호하는 민주당을 비판하며 이재명 지지를 외쳐라 그럼 면죄부를 받을것이다 이재명 세상 대한민국이 미쳐 돌아간다 등의 반어법과 비난을 통해 진보 진영의 도덕성과 이재명 대표를 강하게 비판하고 있습니다,Conservative
149,사과당이라는 멸칭을 사용하여 국민의힘 내 일부 의원들을 비판하고 이들이 민주당의 독주를 불러 일으키는 자들이라고 주장하며 탈당을 요구하고 있습니다 이는 보수 진영 내부의 비판이지만 궁극적으로는 진보 진영의 독주를 막기 위한 보수적 관점에서 나온 것입니다,Conservative
150,특검의 수사 편향성을 비판하고 누구는 되고 누구는 안되는 불법 국회 해산과 국회의원 특권 축소를 요구하며 전반적인 정치 시스템에 대한 불신과 개혁 요구를 드러냅니다 특정 진영을 옹호하거나 비판하기보다는 양비론적 시각에서 정치권 전체를 비판하는 중립적 성향으로 판단됩니다,Neutral
151,댓글은 현재의 사법 시스템과 정부에 대한 강한 불신을 표현하며 정권 바뀌면 부끄럽지 않은 판사 검사되길이라는 문구는 현 정부를 비판하는 진보적 시각을 나타냅니다 나라를 구해주세요는 현 상황에 대한 비판적 인식을 보여줍니다,Progressive
152,댓글은 코인으로 유명한 남구기 김남국 의원를 비판하면서도 결정적으로 대통령실 범죄자를 닮아서 끼리끼리 모였구나라는 문구를 통해 현 대통령실윤석열 정부을 범죄자에 비유하며 강하게 비판하고 있습니다,Progressive
153,장경태 의원더불어민주당의 성추행 의혹에 대해 좌파의 숫캐영웅이라는 멸칭을 사용하며 진보 진영을 비난하고 있습니다 경태야 진짜 잘가라는 조롱 섞인 비판입니다,Conservative
154,장경태 의원더불어민주당에 대한 비판적 시각을 유지하며 국회의장더불어민주당 소속의 미온적 태도를 비난하고 있습니다 저런 X보다 못한놈은 즉시 구속 안되냐는 강한 비판이며 정청래 의원의 말을 인용하며 현 상황을 비판하는 보수적 관점을 보여줍니다,Conservative
155,조진웅 씨의 폭행 의혹과 관련하여 민주당은 다음 총선에 공천하시면 되겠내요라고 반어적으로 비꼬며 더불어민주당이 부도덕한 인물을 옹호할 것이라는 비판적 시각을 드러냅니다 누나가 문체부장관 시켜주겠네요 또한 비꼬는 표현입니다,Conservative
156,이재명 구속하고 불법 정치 후원금 받은 놈들 뺏찌 떼고 국회 해산하라 등 이재명 대표와 더불어민주당에 대한 강한 비판과 처벌 요구를 담고 있습니다 공산독재국가라는 표현으로 진보 진영을 비난하는 보수적 관점입니다,Conservative
157,범죄자가 큰소리치고 범죄자를 옹호하는 이상한 나라라는 표현은 사법 시스템이나 사회 전반의 정의가 무너졌다는 비판적 시각을 보여줍니다 이는 주로 현 정부나 진보 진영의 정책 인물에 대한 보수 진영의 비판과 연결되는 경우가 많습니다 특히 앞선 조진웅 관련 댓글과 연결되어 진보 진영의 인물 옹호에 대한 비판으로 해석됩니다,Conservative
158,제목에서 이재명 대통령의 충격발언을 언급하는 맥락에서 이런놈이 나라를 다스린다니 한심하구나는 이재명 대표에 대한 비판으로 해석될 수 있습니다 또한 이재명 통일교 압박 그런식으로 교묘하게 참 한심하다는 직접적인 이재명 대표 비판입니다,Conservative
159,위헌정당 민주당을 해산하라 민주당이 내란세력이다 등 더불어민주당에 대한 강한 비난과 해산 요구를 담고 있습니다 이는 명백한 보수 진영의 주장입니다,Conservative
160,영장공장인가 아니면 말고식 영장청구 등 현재의 사법 시스템과 영장 청구 남발에 대한 비판적 시각을 보여줍니다 상상 내란이라는 표현은 현 정부가 야당을 탄압하기 위해 내란 프레임을 씌운다는 진보 진영의 비판과 일치합니다,Progressive
161,쿠팡에서 중국인이 정보를 빼가도록 발판 만들어준것이 민주당인디라며 더불어민주당을 직접적으로 비난하고 있습니다 서영교 의원더불어민주당을 언급하며 의혹을 제기하는 보수적 관점입니다,Conservative
162,이씨집단의 악행은 이재명 대표와 그 주변 인물들을 비하하는 보수 진영의 멸칭입니다 내란은 없다 다만 계험 만이 있었을 뿐이다는 진보 진영에 대한 내란 프레임을 부정하고 계엄령에 대한 옹호적 시각을 드러내는 보수적 주장입니다,Conservative
163,인요한 전 국민의힘 혁신위원장을 진영 논리의 발판을 마련해 주고 앞장섰던 인물로 비판하고 국회의장더불어민주당 소속에게도 사퇴하라 중심도 못잡는 자는 의장이 아니다라고 비판하며 양쪽 진영 모두에 대한 비판적 시각을 드러내고 있습니다,Neutral
164,국민의힘 해체되는 지름길 범죄당이 통과시킨 법은 모두 폐기 시켜야한다 등 국민의힘을 옹호하고 더불어민주당을 범죄당으로 규정하며 강하게 비판하고 있습니다 중도는 우파를 지지할 거라 봄이라는 명확한 보수적 관점을 제시합니다,Conservative
165,대통령직을 물러나야 합니다라며 현 대통령윤석열의 사퇴를 직접적으로 요구하고 있습니다 외압 강압 수사 지시를 이유로 들며 현 정부를 비판하는 진보적 시각입니다,Progressive
166,윤석열 대통령의 계엄 선포가 계몽령이었다는 걸 알수있을텐데라며 윤석열 대통령의 계엄령 선포를 옹호하고 민주당이 나라 말아먹고 있는 거라며 더불어민주당을 비난하고 있습니다 윤한홍 의원에 대한 비판도 보수 진영 내부의 배신자 프레임으로 해석됩니다,Conservative
167,중국덕으로 최고 자리에 앉았는데 그런 요청 할까요라는 문구는 현 정부나 특정 인물이 중국과 연관되어 있다는 보수 진영의 비판적 시각을 암시합니다 전반적으로 반중 정서가 강하게 드러납니다,Conservative
168,엉터리 특검 민주세력을 비판하고 강금실 한명숙 등 진보 진영의 대표적 인물들을 위선을 떨드니라며 비난하고 있습니다 이는 명확한 보수적 관점입니다,Conservative
169,특검을 독검으로 비난하고 특검을 특검하라고 요구하며 특검이 국민의힘에만 편향되어 수사한다는 보수 진영의 주장을 지지합니다 나치의 부역자와 동일한 처벌이라는 강한 표현으로 현 사법 시스템에 대한 불신을 드러냅니다,Conservative
170,대통령이 우리나라 관심이 이있을까요라며 현 대통령윤석열의 국정 운영에 대한 불신을 드러내고 찍은 사람들이 책임줘라며 현 정부 지지자들에게 책임을 묻는 진보적 시각입니다,Progressive
171,재정 100조빵꾸 내년예산 70조 증액 등 현 정부의 재정 정책을 비판하고 완전 친일 방송 인정이라며 특정 언론이나 방송을 친일로 규정하는 것은 진보 진영에서 흔히 사용하는 비판 방식입니다,Progressive
172,국가보안법까지 폐지시킨다고 환장운 하고있다는 국가보안법 폐지를 추진하는 진보 진영에 대한 강한 비판으로 보수적 관점을 명확히 보여줍니다,Conservative
173,대한민국 지금은 엉망진창이에요라며 현 정부의 국정 운영에 대한 불만을 표출하고 9개월 후에서 왔습니다 대한민국 대통령은 윤석열에서 이재명으로 바뀌었고 지금 코스피는 3700을 돌파했습니다라는 반어적 표현으로 이재명 대표 집권 시 경제가 나아질 것이라는 기대를 드러내며 현 윤석열 정부를 비판합니다,Progressive
174,기득권 기레기 검찰과 언론에 대한 강한 비판을 담고 있습니다 검찰과 언론이 현실 인식이 부족하고 다른 세상에 살고 있다는 비판은 진보 진영에서 현 정부와 주류 언론을 비판할 때 자주 사용하는 논리입니다,Progressive
175,유시민 정세현 문정인 이종석 등 진보 진영의 대표적 인사들이 출연하는 토론에 대해 수준높은 토론이라고 긍정적으로 평가하고 가자 평화로 오라 통일로 때론 반항도 필요하다 등 진보적 대북관 및 외교관을 지지하는 내용입니다,Progressive
176,유시민 작가와 그의 프로그램 알릴레오에 대한 깊은 존경과 지지를 표현하고 있습니다 유이사장님 감사합니다 유시민의 알릴레오 없이 앞으로 나는 어떻게 살란 말인가 등은 명백한 진보적 성향을 보여줍니다,Progressive
177,유시민 작가와 변영주 감독 등 진보적 성향의 문화지식인에 대한 긍정적 평가와 지지를 담고 있습니다 유 작가님 언제나 건강하시고 조 변호사님도 더 힘있게 활동하세요 등은 진보 진영 인물들에 대한 응원입니다,Progressive
178,노무현 전 대통령에 대한 깊은 그리움과 존경을 표현하고 있습니다 뜨거운 가슴을 가진 우리 대통령님 노무현대통령님 방심하지 않고 끝까지 노력하겠습니다 등은 진보 진영의 노무현 대통령 지지자들의 전형적인 정서입니다,Progressive
179,노무현 전 대통령을 위대한 지도자 대단한 노무현 전대통령 존경합니다 등으로 칭하며 깊은 존경과 그리움을 표현하고 있습니다 이는 진보 진영의 핵심적인 정서입니다,Progressive
180,유시민 작가와 그의 프로그램 알릴레오 북스에 대한 높은 평가와 지지를 담고 있습니다 이런 지적 미학적 철학적 수준 높은 방송이 어디 있을까 싶습니다 등은 진보 진영의 지식인에 대한 긍정적 시각을 보여줍니다,Progressive
181,노무현 대통령에 대한 강한 지지와 그리움을 표현하며 그의 업적과 소통 능력을 긍정적으로 평가하고 있습니다 이는 진보 진영의 주요 인물에 대한 옹호입니다,Progressive
182,내란공범판사들이라는 표현으로 특정 판사들을 비판하고 탄핵을 요구하며 내란 외환 전담재판부 설치를 주장하는 등 현 사법부에 대한 강한 개혁 요구를 보이고 있습니다 내란이라는 키워드는 현 정부 비판에 자주 사용되는 진보 진영의 용어입니다,Progressive
